Ticker,Date,Open,High,Low,Close,Adj Close,Volume
AAPL,2024-02-02,179.86000061035156,187.3300018310547,179.25,185.85000610351562,185.3617401123047,102518000
AAPL,2024-02-05,188.14999389648438,189.25,185.83999633789062,187.67999267578125,187.18692016601562,69668800
AAPL,2024-02-06,186.86000061035156,189.30999755859375,186.77000427246094,189.3000030517578,188.80267333984375,43490800
AAPL,2024-02-07,190.63999938964844,191.0500030517578,188.61000061035156,189.41000366210938,188.91238403320312,53439000
AAPL,2024-02-08,189.38999938964844,189.5399932861328,187.35000610351562,188.32000732421875,187.82525634765625,40962000
AAPL,2024-02-09,188.64999389648438,189.99000549316406,188.0,188.85000610351562,188.59420776367188,45155200
AAPL,2024-02-12,188.4199981689453,188.6699981689453,186.7899932861328,187.14999389648438,186.89649963378906,41781900
AAPL,2024-02-13,185.77000427246094,186.2100067138672,183.50999450683594,185.0399932861328,184.7893524169922,56529500
AAPL,2024-02-14,185.32000732421875,185.52999877929688,182.44000244140625,184.14999389648438,183.9005584716797,54630500
AAPL,2024-02-15,183.5500030517578,184.49000549316406,181.35000610351562,183.86000061035156,183.6109619140625,65434500
AAPL,2024-02-16,183.4199981689453,184.85000610351562,181.6699981689453,182.30999755859375,182.06304931640625,49701400
AAPL,2024-02-20,181.7899932861328,182.42999267578125,180.0,181.55999755859375,181.31407165527344,53665600
AAPL,2024-02-21,181.94000244140625,182.88999938964844,180.66000366210938,182.32000732421875,182.07305908203125,41529700
AAPL,2024-02-22,183.47999572753906,184.9600067138672,182.4600067138672,184.3699951171875,184.12026977539062,52292200
AAPL,2024-02-23,185.00999450683594,185.0399932861328,182.22999572753906,182.52000427246094,182.2727813720703,45119700
AAPL,2024-02-26,182.24000549316406,182.75999450683594,180.64999389648438,181.16000366210938,180.9146270751953,40867400
AAPL,2024-02-27,181.10000610351562,183.9199981689453,179.55999755859375,182.6300048828125,182.38262939453125,54318900
AAPL,2024-02-28,182.50999450683594,183.1199951171875,180.1300048828125,181.4199981689453,181.17425537109375,48953900
AAPL,2024-02-29,181.27000427246094,182.57000732421875,179.52999877929688,180.75,180.5051727294922,136682600
AAPL,2024-03-01,179.5500030517578,180.52999877929688,177.3800048828125,179.66000366210938,179.41665649414062,73488000
AAPL,2024-03-04,176.14999389648438,176.89999389648438,173.7899932861328,175.10000610351562,174.86282348632812,81510100
AAPL,2024-03-05,170.75999450683594,172.0399932861328,169.6199951171875,170.1199951171875,169.8895721435547,95132400
AAPL,2024-03-06,171.05999755859375,171.24000549316406,168.67999267578125,169.1199951171875,168.8909149169922,68587700
AAPL,2024-03-07,169.14999389648438,170.72999572753906,168.49000549316406,169.0,168.77108764648438,71765100
AAPL,2024-03-08,169.0,173.6999969482422,168.94000244140625,170.72999572753906,170.4987335205078,76114600
AAPL,2024-03-11,172.94000244140625,174.3800048828125,172.0500030517578,172.75,172.51600646972656,60139500
AAPL,2024-03-12,173.14999389648438,174.02999877929688,171.00999450683594,173.22999572753906,172.99534606933594,59825400
AAPL,2024-03-13,172.77000427246094,173.19000244140625,170.75999450683594,171.1300048828125,170.89820861816406,52488700
AAPL,2024-03-14,172.91000366210938,174.30999755859375,172.0500030517578,173.0,172.7656707763672,72913500
AAPL,2024-03-15,171.1699981689453,172.6199951171875,170.2899932861328,172.6199951171875,172.3861846923828,121664700
AAPL,2024-03-18,175.57000732421875,177.7100067138672,173.52000427246094,173.72000122070312,173.4846954345703,75604200
AAPL,2024-03-19,174.33999633789062,176.61000061035156,173.02999877929688,176.0800018310547,175.84149169921875,55215200
AAPL,2024-03-20,175.72000122070312,178.6699981689453,175.08999633789062,178.6699981689453,178.42799377441406,53423100
AAPL,2024-03-21,177.0500030517578,177.49000549316406,170.83999633789062,171.3699951171875,171.13787841796875,106181300
AAPL,2024-03-22,171.75999450683594,173.0500030517578,170.05999755859375,172.27999877929688,172.04664611816406,71106600
AAPL,2024-03-25,170.57000732421875,171.94000244140625,169.4499969482422,170.85000610351562,170.61859130859375,54288300
AAPL,2024-03-26,170.0,171.4199981689453,169.5800018310547,169.7100067138672,169.48013305664062,57388400
AAPL,2024-03-27,170.41000366210938,173.60000610351562,170.11000061035156,173.30999755859375,173.0752410888672,60273300
AAPL,2024-03-28,171.75,172.22999572753906,170.50999450683594,171.47999572753906,171.2477264404297,65672700
AAPL,2024-04-01,171.19000244140625,171.25,169.47999572753906,170.02999877929688,169.79969787597656,46240500
AAPL,2024-04-02,169.0800018310547,169.33999633789062,168.22999572753906,168.83999633789062,168.61129760742188,49329500
AAPL,2024-04-03,168.7899932861328,170.67999267578125,168.5800018310547,169.64999389648438,169.42019653320312,47691700
AAPL,2024-04-04,170.2899932861328,171.9199981689453,168.82000732421875,168.82000732421875,168.59133911132812,53704400
AAPL,2024-04-05,169.58999633789062,170.38999938964844,168.9499969482422,169.5800018310547,169.3502960205078,42055200
AAPL,2024-04-08,169.02999877929688,169.1999969482422,168.24000549316406,168.4499969482422,168.22183227539062,37425500
AAPL,2024-04-09,168.6999969482422,170.0800018310547,168.35000610351562,169.6699981689453,169.44017028808594,42451200
AAPL,2024-04-10,168.8000030517578,169.08999633789062,167.11000061035156,167.77999877929688,167.552734375,49709300
AAPL,2024-04-11,168.33999633789062,175.4600067138672,168.16000366210938,175.0399932861328,174.8029022216797,91070300
AAPL,2024-04-12,174.25999450683594,178.36000061035156,174.2100067138672,176.5500030517578,176.3108673095703,101593300
AAPL,2024-04-15,175.36000061035156,176.6300048828125,172.5,172.69000244140625,172.45608520507812,73531800
AAPL,2024-04-16,171.75,173.75999450683594,168.27000427246094,169.3800048828125,169.15057373046875,73711200
AAPL,2024-04-17,169.61000061035156,170.64999389648438,168.0,168.0,167.77244567871094,50901200
AAPL,2024-04-18,168.02999877929688,168.63999938964844,166.5500030517578,167.0399932861328,166.81373596191406,43122900
AAPL,2024-04-19,166.2100067138672,166.39999389648438,164.0800018310547,165.0,164.77650451660156,67772100
AAPL,2024-04-22,165.52000427246094,167.25999450683594,164.77000427246094,165.83999633789062,165.6153564453125,48116400
AAPL,2024-04-23,165.35000610351562,167.0500030517578,164.9199981689453,166.89999389648438,166.67391967773438,49537800
AAPL,2024-04-24,166.5399932861328,169.3000030517578,166.2100067138672,169.02000427246094,168.7910614013672,48251800
AAPL,2024-04-25,169.52999877929688,170.61000061035156,168.14999389648438,169.88999938964844,169.65988159179688,50558300
AAPL,2024-04-26,169.8800048828125,171.33999633789062,169.17999267578125,169.3000030517578,169.0706787109375,44838400
AAPL,2024-04-29,173.3699951171875,176.02999877929688,173.10000610351562,173.5,173.26498413085938,68169400
AAPL,2024-04-30,173.3300018310547,174.99000549316406,170.0,170.3300018310547,170.0992889404297,65934800
AAPL,2024-05-01,169.5800018310547,172.7100067138672,169.11000061035156,169.3000030517578,169.0706787109375,50383100
AAPL,2024-05-02,172.50999450683594,173.4199981689453,170.88999938964844,173.02999877929688,172.79562377929688,94214900
AAPL,2024-05-03,186.64999389648438,187.0,182.66000366210938,183.3800048828125,183.13160705566406,163224100
AAPL,2024-05-06,182.35000610351562,184.1999969482422,180.4199981689453,181.7100067138672,181.46388244628906,78569700
AAPL,2024-05-07,183.4499969482422,184.89999389648438,181.32000732421875,182.39999389648438,182.15292358398438,77305800
AAPL,2024-05-08,182.85000610351562,183.07000732421875,181.4499969482422,182.74000549316406,182.4924774169922,45057100
AAPL,2024-05-09,182.55999755859375,184.66000366210938,182.11000061035156,184.57000732421875,184.32000732421875,48983000
AAPL,2024-05-10,184.89999389648438,185.08999633789062,182.1300048828125,183.0500030517578,183.0500030517578,50759500
AAPL,2024-05-13,185.44000244140625,187.10000610351562,184.6199951171875,186.27999877929688,186.27999877929688,72044800
AAPL,2024-05-14,187.50999450683594,188.3000030517578,186.2899932861328,187.42999267578125,187.42999267578125,52393600
AAPL,2024-05-15,187.91000366210938,190.64999389648438,187.3699951171875,189.72000122070312,189.72000122070312,70400000
AAPL,2024-05-16,190.47000122070312,191.10000610351562,189.66000366210938,189.83999633789062,189.83999633789062,52845200
AAPL,2024-05-17,189.50999450683594,190.80999755859375,189.17999267578125,189.8699951171875,189.8699951171875,41282900
AAPL,2024-05-20,189.3300018310547,191.9199981689453,189.00999450683594,191.0399932861328,191.0399932861328,44361300
AAPL,2024-05-21,191.08999633789062,192.72999572753906,190.9199981689453,192.35000610351562,192.35000610351562,42309400
AAPL,2024-05-22,192.27000427246094,192.82000732421875,190.27000427246094,190.89999389648438,190.89999389648438,34648500
AAPL,2024-05-23,190.97999572753906,191.0,186.6300048828125,186.8800048828125,186.8800048828125,51005900
AAPL,2024-05-24,188.82000732421875,190.5800018310547,188.0399932861328,189.97999572753906,189.97999572753906,36294600
AAPL,2024-05-28,191.50999450683594,193.0,189.10000610351562,189.99000549316406,189.99000549316406,52280100
AAPL,2024-05-29,189.61000061035156,192.25,189.50999450683594,190.2899932861328,190.2899932861328,53068000
AAPL,2024-05-30,190.75999450683594,192.17999267578125,190.6300048828125,191.2899932861328,191.2899932861328,49947900
AAPL,2024-05-31,191.44000244140625,192.57000732421875,189.91000366210938,192.25,192.25,75158300
AAPL,2024-06-03,192.89999389648438,194.99000549316406,192.52000427246094,194.02999877929688,194.02999877929688,50080500
AAPL,2024-06-04,194.63999938964844,195.32000732421875,193.02999877929688,194.35000610351562,194.35000610351562,47471400
AAPL,2024-06-05,195.39999389648438,196.89999389648438,194.8699951171875,195.8699951171875,195.8699951171875,54156800
AAPL,2024-06-06,195.69000244140625,196.5,194.1699981689453,194.47999572753906,194.47999572753906,41181800
AAPL,2024-06-07,194.64999389648438,196.94000244140625,194.13999938964844,196.88999938964844,196.88999938964844,53103900
AAPL,2024-06-10,196.89999389648438,197.3000030517578,192.14999389648438,193.1199951171875,193.1199951171875,97262100
AAPL,2024-06-11,193.64999389648438,207.16000366210938,193.6300048828125,207.14999389648438,207.14999389648438,172373300
AAPL,2024-06-12,207.3699951171875,220.1999969482422,206.89999389648438,213.07000732421875,213.07000732421875,198134300
AAPL,2024-06-13,214.74000549316406,216.75,211.60000610351562,214.24000549316406,214.24000549316406,97862700
AAPL,2024-06-14,213.85000610351562,215.1699981689453,211.3000030517578,212.49000549316406,212.49000549316406,70122700
AAPL,2024-06-17,213.3699951171875,218.9499969482422,212.72000122070312,216.6699981689453,216.6699981689453,93728300
AAPL,2024-06-18,217.58999633789062,218.6300048828125,213.0,214.2899932861328,214.2899932861328,79943300
AAPL,2024-06-20,213.92999267578125,214.24000549316406,208.85000610351562,209.67999267578125,209.67999267578125,86172500
AAPL,2024-06-21,210.38999938964844,211.88999938964844,207.11000061035156,207.49000549316406,207.49000549316406,246421400
AAPL,2024-06-24,207.72000122070312,212.6999969482422,206.58999633789062,208.13999938964844,208.13999938964844,80727000
AAPL,2024-06-25,209.14999389648438,211.3800048828125,208.61000061035156,209.07000732421875,209.07000732421875,56713900
AAPL,2024-06-26,211.5,214.86000061035156,210.63999938964844,213.25,213.25,66213200
AAPL,2024-06-27,214.69000244140625,215.74000549316406,212.35000610351562,214.10000610351562,214.10000610351562,49718000
MSFT,2023-12-28,375.3699951171875,376.4599914550781,374.1600036621094,375.2799987792969,373.912841796875,14327000
MSFT,2023-12-29,376.0,377.1600036621094,373.4800109863281,376.0400085449219,374.6700744628906,18723000
MSFT,2024-01-02,373.8599853515625,375.8999938964844,366.7699890136719,370.8699951171875,369.5189208984375,25258600
MSFT,2024-01-03,369.010009765625,373.260009765625,368.510009765625,370.6000061035156,369.2499084472656,23083500
MSFT,2024-01-04,370.6700134277344,373.1000061035156,367.1700134277344,367.94000244140625,366.5995788574219,20901500
MSFT,2024-01-05,368.9700012207031,372.05999755859375,366.5,367.75,366.4103088378906,20987000
MSFT,2024-01-08,369.29998779296875,375.20001220703125,369.010009765625,374.69000244140625,373.32501220703125,23134000
MSFT,2024-01-09,372.010009765625,375.989990234375,371.19000244140625,375.7900085449219,374.4210205078125,20830000
MSFT,2024-01-10,376.3699951171875,384.1700134277344,376.32000732421875,382.7699890136719,381.37554931640625,25514200
MSFT,2024-01-11,386.0,390.67999267578125,380.3800048828125,384.6300048828125,383.2287902832031,27850800
MSFT,2024-01-12,385.489990234375,388.67999267578125,384.6499938964844,388.4700012207031,387.0548095703125,21645700
MSFT,2024-01-16,393.6600036621094,394.0299987792969,387.6199951171875,390.2699890136719,388.8482360839844,27202300
MSFT,2024-01-17,387.9800109863281,390.1099853515625,384.80999755859375,389.4700012207031,388.0511474609375,22234100
MSFT,2024-01-18,391.7200012207031,393.989990234375,390.1199951171875,393.8699951171875,392.43511962890625,23392100
MSFT,2024-01-19,395.760009765625,398.6700134277344,393.5,398.6700134277344,397.2176818847656,29272000
MSFT,2024-01-22,400.0199890136719,400.6199951171875,393.5899963378906,396.510009765625,395.0655212402344,27016900
MSFT,2024-01-23,395.75,399.3800048828125,393.92999267578125,398.8999938964844,397.4468078613281,20525900
MSFT,2024-01-24,401.5400085449219,405.6300048828125,400.45001220703125,402.55999755859375,401.0934753417969,24867000
MSFT,2024-01-25,404.32000732421875,407.010009765625,402.5299987792969,404.8699951171875,403.39508056640625,21021200
MSFT,2024-01-26,404.3699951171875,406.1700134277344,402.42999267578125,403.92999267578125,402.45849609375,17803300
MSFT,2024-01-29,406.05999755859375,409.9800109863281,404.3299865722656,409.7200012207031,408.2273864746094,24510200
MSFT,2024-01-30,412.260009765625,413.04998779296875,406.45001220703125,408.5899963378906,407.10150146484375,33477600
MSFT,2024-01-31,406.9599914550781,415.32000732421875,397.2099914550781,397.5799865722656,396.1316223144531,47871100
MSFT,2024-02-01,401.8299865722656,408.0,401.79998779296875,403.7799987792969,402.3090515136719,30657700
MSFT,2024-02-02,403.80999755859375,412.6499938964844,403.55999755859375,411.2200012207031,409.7219543457031,28245000
MSFT,2024-02-05,409.8999938964844,411.1600036621094,403.989990234375,405.6499938964844,404.1722412109375,25352300
MSFT,2024-02-06,405.8800048828125,407.9700012207031,402.9100036621094,405.489990234375,404.0127868652344,18382600
MSFT,2024-02-07,407.44000244140625,414.29998779296875,407.3999938964844,414.04998779296875,412.5415954589844,22340500
MSFT,2024-02-08,414.04998779296875,415.55999755859375,412.5299987792969,414.1099853515625,412.60137939453125,21225300
MSFT,2024-02-09,415.25,420.82000732421875,415.0899963378906,420.54998779296875,419.0179138183594,22032800
MSFT,2024-02-12,420.55999755859375,420.739990234375,414.75,415.260009765625,413.7472229003906,21202900
MSFT,2024-02-13,404.94000244140625,410.07000732421875,403.3900146484375,406.32000732421875,404.83978271484375,27824900
MSFT,2024-02-14,408.07000732421875,409.8399963378906,404.57000732421875,409.489990234375,408.7527160644531,20401200
MSFT,2024-02-15,408.1400146484375,409.1300048828125,404.2900085449219,406.55999755859375,405.8280029296875,21825500
MSFT,2024-02-16,407.9599914550781,408.2900085449219,403.44000244140625,404.05999755859375,403.3324890136719,22281100
MSFT,2024-02-20,403.239990234375,404.489990234375,398.010009765625,402.7900085449219,402.0647888183594,24307900
MSFT,2024-02-21,400.1700134277344,402.2900085449219,397.2200012207031,402.17999267578125,401.45587158203125,18631100
MSFT,2024-02-22,410.19000244140625,412.8299865722656,408.57000732421875,411.6499938964844,410.9088134765625,27009900
MSFT,2024-02-23,415.6700134277344,415.8599853515625,408.9700012207031,410.3399963378906,409.6011962890625,16295900
MSFT,2024-02-26,411.4599914550781,412.1600036621094,407.3599853515625,407.5400085449219,406.8062438964844,16193500
MSFT,2024-02-27,407.989990234375,408.32000732421875,403.8500061035156,407.4800109863281,406.746337890625,14835800
MSFT,2024-02-28,408.17999267578125,409.29998779296875,405.32000732421875,407.7200012207031,406.98590087890625,13183100
MSFT,2024-02-29,408.6400146484375,414.20001220703125,405.9200134277344,413.6400146484375,412.895263671875,31947300
MSFT,2024-03-01,411.2699890136719,415.8699951171875,410.8800048828125,415.5,414.75189208984375,17800300
MSFT,2024-03-04,413.44000244140625,417.3500061035156,412.32000732421875,414.9200134277344,414.1729736328125,17596000
MSFT,2024-03-05,413.9599914550781,414.25,400.6400146484375,402.6499938964844,401.9250183105469,26919200
MSFT,2024-03-06,402.9700012207031,405.1600036621094,398.3900146484375,402.0899963378906,401.36602783203125,22344100
MSFT,2024-03-07,406.1199951171875,409.7799987792969,402.239990234375,409.1400146484375,408.40338134765625,18718500
MSFT,2024-03-08,407.9599914550781,410.4200134277344,404.3299865722656,406.2200012207031,405.4886169433594,17971700
MSFT,2024-03-11,403.760009765625,405.67999267578125,401.260009765625,404.5199890136719,403.7916564941406,16120800
MSFT,2024-03-12,407.6199951171875,415.57000732421875,406.7900085449219,415.2799987792969,414.53228759765625,22457000
MSFT,2024-03-13,418.1000061035156,418.17999267578125,411.45001220703125,415.1000061035156,414.3526306152344,17115900
MSFT,2024-03-14,420.239990234375,427.82000732421875,417.989990234375,425.2200012207031,424.45440673828125,34157300
MSFT,2024-03-15,419.2900085449219,422.6000061035156,412.7900085449219,416.4200134277344,415.6702575683594,45049800
MSFT,2024-03-18,414.25,420.7300109863281,413.7799987792969,417.32000732421875,416.5686340332031,20106000
MSFT,2024-03-19,417.8299865722656,421.6700134277344,415.54998779296875,421.4100036621094,420.6512756347656,19837900
MSFT,2024-03-20,422.0,425.9599914550781,420.6600036621094,425.2300109863281,424.4643859863281,17860100
MSFT,2024-03-21,429.8299865722656,430.82000732421875,427.1600036621094,429.3699951171875,428.596923828125,21296200
MSFT,2024-03-22,429.70001220703125,429.8599853515625,426.07000732421875,428.739990234375,427.9680480957031,17636500
MSFT,2024-03-25,425.239990234375,427.4100036621094,421.6099853515625,422.8599853515625,422.0986328125,18060500
MSFT,2024-03-26,425.6099853515625,425.989990234375,421.3500061035156,421.6499938964844,420.89080810546875,16725600
MSFT,2024-03-27,424.44000244140625,424.45001220703125,419.010009765625,421.42999267578125,420.67120361328125,16705000
MSFT,2024-03-28,420.9599914550781,421.8699951171875,419.1199951171875,420.7200012207031,419.9624938964844,21871200
MSFT,2024-04-01,423.95001220703125,427.8900146484375,422.2200012207031,424.57000732421875,423.8055725097656,16316000
MSFT,2024-04-02,420.1099853515625,422.3800048828125,417.8399963378906,421.44000244140625,420.68121337890625,17912000
MSFT,2024-04-03,419.7300109863281,423.260009765625,419.0899963378906,420.45001220703125,419.6929931640625,16502300
MSFT,2024-04-04,424.989990234375,428.6700134277344,417.57000732421875,417.8800048828125,417.12762451171875,19370900
MSFT,2024-04-05,420.010009765625,426.510009765625,418.32000732421875,425.5199890136719,424.75384521484375,16544300
MSFT,2024-04-08,425.1700134277344,427.2799987792969,423.29998779296875,424.5899963378906,423.8255310058594,14272400
MSFT,2024-04-09,426.44000244140625,427.739990234375,421.6199951171875,426.2799987792969,425.5124816894531,12512300
MSFT,2024-04-10,422.19000244140625,424.0299987792969,419.70001220703125,423.260009765625,422.4979248046875,16216600
MSFT,2024-04-11,425.82000732421875,429.3699951171875,422.3599853515625,427.92999267578125,427.1595153808594,17966400
MSFT,2024-04-12,424.04998779296875,425.17999267578125,419.7699890136719,421.8999938964844,421.140380859375,19232100
MSFT,2024-04-15,426.6000061035156,426.82000732421875,413.42999267578125,413.6400146484375,412.895263671875,20273500
MSFT,2024-04-16,414.57000732421875,418.3999938964844,413.7300109863281,414.5799865722656,413.83355712890625,16765600
MSFT,2024-04-17,417.25,418.8800048828125,410.3299865722656,411.8399963378906,411.0984802246094,15855500
MSFT,2024-04-18,410.6300048828125,411.8900146484375,403.95001220703125,404.2699890136719,403.5421142578125,21029900
MSFT,2024-04-19,404.0299987792969,405.4800109863281,397.7699890136719,399.1199951171875,398.4013977050781,30276500
MSFT,2024-04-22,400.0799865722656,402.8500061035156,395.75,400.9599914550781,400.2380676269531,20286900
MSFT,2024-04-23,404.239990234375,408.20001220703125,403.05999755859375,407.57000732421875,406.836181640625,15734500
MSFT,2024-04-24,409.55999755859375,412.4700012207031,406.7799987792969,409.05999755859375,408.323486328125,15065300
MSFT,2024-04-25,394.0299987792969,399.8900146484375,388.0299987792969,399.0400085449219,398.321533203125,40586500
MSFT,2024-04-26,412.1700134277344,413.0,405.760009765625,406.32000732421875,405.58843994140625,29694700
MSFT,2024-04-29,405.25,406.32000732421875,399.19000244140625,402.25,401.5257568359375,19582100
MSFT,2024-04-30,401.489990234375,402.1600036621094,389.1700134277344,389.3299865722656,388.6289978027344,28781400
MSFT,2024-05-01,392.6099853515625,401.7200012207031,390.30999755859375,394.94000244140625,394.2289123535156,23562500
MSFT,2024-05-02,397.6600036621094,399.92999267578125,394.6499938964844,397.8399963378906,397.1236877441406,17709400
MSFT,2024-05-03,402.2799987792969,407.1499938964844,401.8599853515625,406.6600036621094,405.9278259277344,17446700
MSFT,2024-05-06,408.760009765625,413.92999267578125,406.3699951171875,413.5400085449219,412.7954406738281,16996600
MSFT,2024-05-07,414.6600036621094,414.6700134277344,409.0899963378906,409.3399963378906,408.6029968261719,20018200
MSFT,2024-05-08,408.1700134277344,412.2300109863281,406.7099914550781,410.5400085449219,409.80084228515625,11792300
MSFT,2024-05-09,410.57000732421875,412.7200012207031,409.1000061035156,412.32000732421875,411.57763671875,14689700
MSFT,2024-05-10,412.94000244140625,415.3800048828125,411.79998779296875,414.739990234375,413.9932556152344,13402300
MSFT,2024-05-13,418.010009765625,418.3500061035156,410.82000732421875,413.7200012207031,412.97509765625,15440200
MSFT,2024-05-14,412.0199890136719,417.489990234375,411.54998779296875,416.55999755859375,415.80999755859375,15109300
MSFT,2024-05-15,417.8999938964844,423.80999755859375,417.2699890136719,423.0799865722656,423.0799865722656,22239500
MSFT,2024-05-16,421.79998779296875,425.4200134277344,420.3500061035156,420.989990234375,420.989990234375,17530100
MSFT,2024-05-17,422.5400085449219,422.9200134277344,418.0299987792969,420.2099914550781,420.2099914550781,15352200
MSFT,2024-05-20,420.2099914550781,426.7699890136719,419.989990234375,425.3399963378906,425.3399963378906,16272100
MSFT,2024-05-21,426.8299865722656,432.9700012207031,424.8500061035156,429.0400085449219,429.0400085449219,21453300
MSFT,2024-05-22,430.0899963378906,432.4100036621094,427.1300048828125,430.5199890136719,430.5199890136719,18073700
MSFT,2024-05-23,432.9700012207031,433.6000061035156,425.4200134277344,427.0,427.0,17211700
MSFT,2024-05-24,427.19000244140625,431.05999755859375,424.4100036621094,430.1600036621094,430.1600036621094,11845800
MSFT,2024-05-28,429.6300048828125,430.82000732421875,426.6000061035156,430.32000732421875,430.32000732421875,15718000
MSFT,2024-05-29,425.69000244140625,430.94000244140625,425.69000244140625,429.1700134277344,429.1700134277344,15517100
MSFT,2024-05-30,424.29998779296875,424.29998779296875,414.239990234375,414.6700134277344,414.6700134277344,28424800
MSFT,2024-05-31,416.75,416.75,404.510009765625,415.1300048828125,415.1300048828125,47995300
MSFT,2024-06-03,415.5299987792969,416.42999267578125,408.9200134277344,413.5199890136719,413.5199890136719,17484700
MSFT,2024-06-04,412.42999267578125,416.44000244140625,409.67999267578125,416.07000732421875,416.07000732421875,14348900
MSFT,2024-06-05,417.80999755859375,424.0799865722656,416.29998779296875,424.010009765625,424.010009765625,16988000
MSFT,2024-06-06,424.010009765625,425.30999755859375,420.5799865722656,424.5199890136719,424.5199890136719,14861300
MSFT,2024-06-07,426.20001220703125,426.2799987792969,423.0,423.8500061035156,423.8500061035156,13621700
MSFT,2024-06-10,424.70001220703125,428.0799865722656,423.8900146484375,427.8699951171875,427.8699951171875,14003000
MSFT,2024-06-11,425.4800109863281,432.82000732421875,425.25,432.67999267578125,432.67999267578125,14551100
MSFT,2024-06-12,435.32000732421875,443.3999938964844,433.25,441.05999755859375,441.05999755859375,22366200
MSFT,2024-06-13,440.8500061035156,443.3900146484375,439.3699951171875,441.5799865722656,441.5799865722656,15960600
MSFT,2024-06-14,438.2799987792969,443.1400146484375,436.7200012207031,442.57000732421875,442.57000732421875,13582000
MSFT,2024-06-17,442.5899963378906,450.94000244140625,440.7200012207031,448.3699951171875,448.3699951171875,20790000
MSFT,2024-06-18,449.7099914550781,450.1400146484375,444.8900146484375,446.3399963378906,446.3399963378906,17112500
MSFT,2024-06-20,446.29998779296875,446.5299987792969,441.2699890136719,445.70001220703125,445.70001220703125,19877400
MSFT,2024-06-21,447.3800048828125,450.5799865722656,446.510009765625,449.7799987792969,449.7799987792969,34486200
MSFT,2024-06-24,449.79998779296875,452.75,446.4100036621094,447.6700134277344,447.6700134277344,15913700
MSFT,2024-06-25,448.25,451.4200134277344,446.75,450.95001220703125,450.95001220703125,16747500
MSFT,2024-06-26,449.0,453.6000061035156,448.19000244140625,452.1600036621094,452.1600036621094,16507000
MSFT,2024-06-27,452.17999267578125,456.1700134277344,451.7699890136719,452.8500061035156,452.8500061035156,14787500
NFLX,2023-12-28,492.0,492.8900146484375,489.07000732421875,490.510009765625,490.510009765625,1710500
NFLX,2023-12-29,490.3699951171875,492.2300109863281,481.94000244140625,486.8800048828125,486.8800048828125,2739500
NFLX,2024-01-02,483.19000244140625,484.6499938964844,461.8599853515625,468.5,468.5,5049400
NFLX,2024-01-03,467.32000732421875,475.04998779296875,465.7699890136719,470.260009765625,470.260009765625,3443700
NFLX,2024-01-04,472.9800109863281,480.739990234375,466.5299987792969,474.6700134277344,474.6700134277344,3636500
